lat,lon,total_cost_0,total_cost_2020,total_cost_2050,total_cost_future_2030,total_cost_future_2040,total_cost_future_2050,pop,Country
-43.39073,-74.262261,35438.48295920135,45829.25367843307,40916.5287074464,37339.88903320576,36452.413821127186,35572.12380071707,76.0,Chile
-43.355868,-73.734572,87512.0008042824,125882.8805663513,114141.0285778625,105356.60644288125,102870.25580074664,100526.1580010966,177.0,Chile
-43.329138,147.294835,227419.77116606088,348295.9224530943,351039.0692830097,333106.26162164303,327377.4121277814,321597.97067364573,4471.0,Australia
-43.221048,-73.607732,92596.20534391793,154241.1939615577,144167.52050382516,134120.344898372,130832.76176830707,128031.86916601412,182.0,Chile
-43.208407,-73.697673,103319.46204751829,164246.27824265475,153480.34025217683,142328.7156936319,138877.53768693923,135429.72371834415,204.0,Chile
-42.962449,-73.467764,262803.4022337309,375692.37724855554,346613.5899436807,345193.3711480479,339102.00661622116,333246.66363976646,1321.0,Chile
-42.647796,148.080917,25062.61097287629,47517.72029159748,48055.760475459974,42912.69100484454,41662.88697743276,40448.41526573054,58.0,Australia
-42.641916,-73.287324,184326.7151461738,291009.2999674226,272696.40170036384,257761.1169540373,253300.2686361206,249011.52473993838,336.0,Chile
-42.627017,-73.48501,157101.89355225413,260850.05680763006,220554.55517125354,208598.7534941592,204874.68549438837,201262.08170723572,291.0,Chile
-42.626536,-73.637015,266583.5208352071,373285.57491510955,355416.5885754378,348496.2827396054,346284.53231434495,344002.9602805134,3785.0,Chile
-42.618345,-73.029603,42759.25658952146,145461.287209691,69318.0711272374,66126.16258877356,65179.51307678494,64267.04855840601,73.0,Chile
-42.616831,-73.867497,258702.43304168672,360839.260698026,340542.653044489,332406.512165984,329992.899374001,327610.35398208187,143230.0,Chile
-42.60068,-73.217954,232046.44209215912,341748.7771532325,323265.07892995415,318791.04620439536,317256.11371275346,318434.4965606275,419.0,Chile
-42.576544,-73.518318,270532.26935712306,378521.78481155226,364508.72477049404,357402.6588535648,355026.80651541543,352471.5254005573,511.0,Chile
-42.488425,-73.266088,135203.433343078,239815.4631298441,201619.5359679995,190576.25712902032,187467.25208479143,184472.48670084565,243.0,Chile
-42.471847,-73.344718,214451.03451300308,320534.1194249812,305367.3064647128,297101.43535324984,292093.52155964327,287341.50248033827,388.0,Chile
-42.459181,-73.533591,272048.57330952864,379077.69343070925,355340.7587397006,341164.766402423,336036.02849130565,331008.63645702356,9953.0,Chile
-42.41819,-73.307455,157071.05193329017,261975.01999010652,232236.51469380254,219473.07068875595,215860.95405749403,212358.48465709074,284.0,Chile
-42.38587,-73.436949,123201.3922365169,225676.9555203147,175143.8953140075,165659.36023854418,162791.16557398473,160042.6879159591,225.0,Chile
-42.302504,-73.271558,85091.72706255206,187855.32414241234,126258.76729046364,119249.72203005065,117336.12683822973,115463.86773221793,154.0,Chile
-42.2942,-73.110327,256317.20777239808,369402.67384719406,350491.4850026372,346064.2292016348,357848.3949883906,342845.7696107578,457.0,Chile
-42.147317,-73.395889,272809.7008581059,377735.4324274333,355298.7271846731,350733.3979205021,349341.5280108599,347690.21550865186,526.0,Chile
-42.021189,146.591468,503839.3075633227,503839.3075633226,504030.9051210586,494998.53999608406,491141.0014714087,487155.1332855136,523628.0,Australia
-41.27022,173.146227,255998.31408771296,255998.3140627509,261943.4829664385,256948.1750601108,255122.59774216404,253076.23584275192,1110245.0,New Zealand
-41.181591,174.299333,40116.63492135091,40116.6349164111,40204.33364517547,37868.010611510785,37198.32963322515,36523.969784487934,95.0,New Zealand
-40.855542,174.910717,30232.057610640604,30232.057609756732,37446.534463408345,32248.66487775372,30986.11898635045,29769.15990182483,70.0,New Zealand
-40.826049,173.86178,42355.68606029976,42355.686062025314,42565.38422059847,39556.30028386375,38697.15749774462,37763.76819650374,104.0,New Zealand
-40.396582,148.241195,37421.65335695559,42430.29277237083,47361.02764527934,42168.77878327353,40655.587477727204,39175.39984516713,93.0,Australia
-40.009283,148.065546,203992.0684246563,224118.08934717753,249335.05395775766,218092.14389994572,210108.49032747286,202225.9829009759,660.0,Australia
-39.86447,143.984974,195277.08778367826,241360.4455275025,274678.5862993018,230784.82290775614,220467.37369475618,209979.41353620135,1669.0,Australia
-38.370407,-73.913227,114384.88923215438,114384.88912151405,115000.84178358025,103752.79474670958,100977.22742343499,98206.68813825182,280.0,Chile
-37.112443,-12.285103,123554.92355872704,137154.87857784945,140650.91888851413,117239.85609782497,112345.99905666323,107382.0195907141,321.0,Saint Helena
-37.02628,-73.522026,208935.4936258323,208935.49362622213,216000.74147959903,198452.81998292846,193914.8656151675,189382.26339464163,1992.0,Chile
-36.866046,175.186487,25746.788548987046,25746.788551146215,25934.823904926987,24034.28008338048,23477.805883795954,22861.94973182858,63.0,New Zealand
-36.796133,175.102466,204547.8714223655,204547.8714378893,205740.17097895575,191250.35348871452,186970.9894537886,182147.40282844385,19469.0,New Zealand
-36.777316,174.884525,90914.08006278668,90914.08004747466,91187.03508906401,84749.7987807595,83026.96845046722,80959.84919217369,223.0,New Zealand
-36.199885,175.42322,199654.81492952828,247522.07891812324,199896.64496282366,186720.61232664448,182911.00533612797,178697.9042212044,2473.0,New Zealand
-35.827998,137.240283,217262.1742187912,229774.49391569052,271754.84141386166,237849.09012357215,227059.12892143853,208145.65757849056,4919.0,Australia
-33.767484,-80.79197,163499.25052599836,186251.36329985168,173314.14011614578,149674.81202130005,144123.98955125496,138303.04838937218,473.0,Chile
-33.647829,-78.848984,149702.7089107777,149702.7088520443,148335.1518590211,132212.2417172492,128472.99601554926,124707.9444115633,414.0,Chile
-32.006452,115.511418,222432.24764360214,241553.0447848215,260748.14148107503,230735.1878680512,222472.86797591884,214428.2164343695,862.0,Australia
-31.553015,159.07716,89821.1068410291,121372.53584026388,125875.2654402372,112253.40464749787,108292.74753602812,104330.79703231313,207.0,Australia
-27.546417,153.454364,339192.07540820376,339434.2813479537,339191.9042358298,294899.9165822666,283676.3036388742,272490.51656023087,4104.0,Australia
-27.150955,153.406523,163122.80916229688,163122.80915029487,163122.809159423,159228.07919895358,157623.29338002123,155198.3534339267,359.0,Australia
-27.119698,-109.354722,169580.55408908526,169580.55408925505,216337.195130707,191846.2554179018,185663.20413317965,179607.78545849316,7834.0,Chile
-25.261108,153.142037,234747.64078490098,234747.64078471973,234747.64078471926,230610.0262905294,228705.22268109495,226536.74784967798,2446.0,Australia
-23.86732,-147.660436,219887.97767902393,300386.51621209877,219887.97767901025,216699.71716091502,214989.91868791945,213088.1319688641,1491.0,French Polynesia
-23.3726,-149.479618,226500.7487059491,226500.74870595225,226500.74870592408,224213.33856091398,222773.01433227427,220830.8123574073,1996.0,French Polynesia
-23.155168,-44.238735,190225.3397536137,190405.03460453887,190225.33975361378,185174.51416609457,183707.98609145381,182164.99265818764,6113.0,Brazil
-23.109741,-134.970757,34467.903395461864,34625.669166358886,34467.90339548998,33664.05560397663,33319.915941143074,32959.02006393523,83.0,French Polynesia
-22.607196,167.475909,226899.6283581703,226904.23768468382,226904.23768468585,220719.40971183399,218593.44449496898,216429.74289777712,2092.0,New Caledonia
-22.474926,-151.345841,224681.22582271002,224681.22829581134,224681.23794006882,223057.6091005624,221742.55150855324,219799.49655165384,872.0,French Polynesia
-22.428333,166.80898,56096.22067381935,56096.22067364615,56096.22067381175,53863.13209585568,53083.33797850433,52264.497460427694,124.0,New Caledonia
-21.928127,-157.91943,109992.42804042323,109992.42804026217,109992.42804026321,108662.13845997711,107924.12126998196,106852.75027880009,237.0,Cook Islands
-21.87475,35.43774,108333.20478284056,108333.20478289672,108333.20478296507,107018.71986941321,106472.11795413733,105885.24008327973,246.0,Mozambique
-21.691607,-140.623949,44005.27699394519,44005.27699387618,44005.27699394521,43457.3622586121,43169.16428290187,42850.561843388285,103.0,French Polynesia
-21.658697,35.466064,223025.93170673418,223025.93170690612,223025.9317069018,219984.6102440823,218801.8874408884,217048.8444984692,2524.0,Mozambique
-21.517013,167.973461,237501.76392667813,237501.76392668614,237501.76392655732,235021.04391174606,233808.19374769443,232100.4395216553,4472.0,New Caledonia
-21.375878,-174.932571,238286.81719585648,238286.81719585403,238286.81719585403,235141.3100170747,232244.16435615747,228930.13037313416,4700.0,Tonga
-21.32617,165.488532,242104.41957956814,242104.41957950496,242104.2757522177,235614.7962686315,233210.23955500376,230218.22144870108,238387.0,New Caledonia
-21.234623,-159.777546,232071.51597250925,232071.51597250928,232077.2750822141,229485.31072103183,227831.64297136827,226041.42366486375,5253.0,Cook Islands
-21.174082,-175.191861,237314.1953262675,237314.19532643704,237314.19532626725,235563.46757812268,232946.90625542626,230056.87356036657,74571.0,Tonga
-21.133348,55.532685,228023.01809243672,228023.01808743668,318324.9805602628,299477.34821373085,293680.942925608,287579.21770990663,839804.0,Reunion
-21.105552,167.816494,26161.459792775764,26161.459792726855,26161.45979265035,25756.921617303015,25570.53781708784,25312.608718254563,55.0,New Caledonia
-20.943242,167.233031,236586.18307986367,236586.183079719,236586.18307978194,232471.97768855962,230963.68076371253,228958.22074153204,8933.0,New Caledonia
-20.787934,115.399535,251725.55641148306,251725.55641144083,251725.55641143885,250754.4558860256,250365.7657554631,249942.83781037136,1498.0,Australia
-20.283626,57.571984,238053.51520372962,238053.51520372796,311196.50872289226,302757.1994064983,298697.043125964,294423.5492832693,1283403.0,Mauritius
-20.190763,169.821691,236679.21587088378,236679.2158708422,236679.21587076964,234359.2703386732,233269.7832781801,231894.78851707932,749.0,Vanuatu
-20.16117,-157.341429,70300.81499716858,70300.81499708358,70300.81499714107,69725.61120583187,69484.95813076335,69175.00693475944,150.0,Cook Islands
-19.995684,-158.114432,103164.9683054003,103164.96830540028,103164.96830540031,103320.89581051139,102960.78255338724,102322.23260914875,221.0,Cook Islands
-19.867127,-157.702198,27327.521375589073,27327.521375607026,27327.521375661498,27126.02598441868,27022.351393319645,26880.343302965863,58.0,Cook Islands
-19.716703,63.421348,238923.42480404867,238923.4248040995,314873.4643847231,303308.30677373987,297706.79612426535,291692.9651026911,39001.0,Mauritius
-19.714542,163.662297,241522.765630465,241522.7656305046,241522.76563049995,240060.7733134288,239531.75181243895,238845.8163262898,503.0,New Caledonia
-19.620774,44.455316,252385.15361596996,326300.90272084955,252385.15361593498,250622.37359701644,249721.56435414054,248649.82709779928,755.0,Madagascar
-19.528174,170.217983,155849.8973325114,155850.01650133228,155849.89733250337,154158.94414993917,153375.019210249,152234.5740386716,324.0,Vanuatu
-19.497358,169.347432,242124.11780743825,242124.11780734453,242124.11780743196,238399.11959600297,236921.04913455286,235373.51387717534,32982.0,Vanuatu
-19.247705,169.602151,150749.54891470427,150749.54891470022,150749.54891478096,148434.35165592283,147631.22599777614,146735.40444473032,311.0,Vanuatu
-19.052414,-169.858549,240985.3712245258,240985.37122452562,240985.37122452602,237904.97592354676,236759.2449354793,235501.79026849743,1757.0,Niue
-18.859128,-159.782281,238261.18586417634,238261.1858642315,238261.1858642093,237123.05177605816,236670.15668933123,235667.76330205903,707.0,Cook Islands
-18.813174,169.144577,244559.55236040067,244559.55236040516,244559.5523603799,241053.87627024547,239687.289442277,238054.03517025616,2310.0,Vanuatu
-18.738022,146.618564,257539.0782860309,257539.0782860297,257539.07828602885,255259.1266790238,254762.7078080956,254219.49857709653,2530.0,Australia
-18.626123,-173.983608,242556.20614612207,242556.20614612108,242272.81716395757,241022.53694061554,239871.93251180448,238629.06632913815,12091.0,Tonga
-17.677486,-149.400753,235025.19989327402,235025.19989324565,235025.19989329384,232316.14801201248,231494.38215366122,230195.65274681797,166260.0,French Polynesia
-17.677363,168.389324,241082.12763056092,241082.12763056124,240687.94221192438,238178.75297638326,236776.321699469,235275.79277287194,65450.0,Vanuatu
-17.657071,-150.628687,124925.10662834559,124925.10662840746,124925.10662831445,124015.37165174002,123680.39100519617,123123.38832613365,261.0,French Polynesia
-17.532149,168.260066,71227.14599299914,71227.14599303027,70947.93996917902,70317.01646594664,69990.4261407252,69599.56173006861,147.0,Vanuatu
-17.529055,-149.833709,238146.84817975602,238146.8481797362,238146.8481797984,235087.2748821098,234217.3608573654,233038.21604501078,15171.0,French Polynesia
-17.450204,168.353727,241406.2635483566,241406.2635458567,241077.04306274757,239211.4042098888,238260.49221871718,236941.39817954428,1066.0,Vanuatu
-17.366744,-145.592927,30698.95405537862,30698.95405538904,30698.954055437396,30309.02181073011,30208.202108480506,30072.671123263135,67.0,French Polynesia
-17.067715,139.490669,99937.14145219883,145304.54708252498,101862.13070132835,91086.64122705038,88742.4114284518,86385.40941958035,83.0,Australia
-17.064953,168.379926,242617.59183141874,242617.59183138382,242617.39815863752,241455.10851757674,240838.11054264987,239822.8209021772,2075.0,Vanuatu
-16.899503,168.55889,243843.64957254118,243851.15047315462,243843.62586290145,242799.29238615703,241999.0270394652,241046.21458576858,2666.0,Vanuatu
-16.894686,49.912718,230743.0942292925,229824.48975532976,231294.15514658845,230201.2670106678,229853.69943645564,229457.9503148533,27028.0,Madagascar
-16.822012,-151.436886,233414.07391431383,233414.07391417993,233414.0739142668,231453.83652718348,230848.17449344601,230057.94440129283,10036.0,French Polynesia
-16.783667,-150.987658,234348.54924903624,234348.54924903542,234348.54924903318,232207.0713980527,231508.83979182542,230610.55222606845,1480.0,French Polynesia
-16.726328,168.256113,244023.5599088958,244023.55990889057,244023.5599087705,242539.10836195963,241655.95736023493,240766.53884441502,8368.0,Vanuatu
-16.724675,-151.013041,234705.77425142514,234705.77425142628,234705.7742513829,232703.57637313887,232044.48621496526,231222.86798307323,2439.0,French Polynesia
-16.626225,-151.493299,234622.8044600362,234622.80446016806,234622.80446011957,232483.92173296947,231926.2465464684,231354.2584132193,4169.0,French Polynesia
-16.595546,11.704911,61021.11889969377,61021.11889969285,61021.11889969486,54716.70372561723,53137.38654482645,51426.724922785084,141.0,Angola
-16.556099,139.395879,374352.5965879585,381453.411569212,374246.52181100857,349724.0451010115,343139.24702528084,336720.6907441675,1101.0,Australia
-16.499064,-151.738428,233581.7581088946,234696.93536576146,234696.93536569568,232795.78828192482,232208.6174206428,231586.55975656665,5020.0,French Polynesia
-16.472955,168.237178,244720.52363515325,244720.5236350847,244720.52363509074,243224.1610369905,242275.50573559667,241195.29797763407,708.0,Vanuatu
-16.26531,167.477601,243882.17416871793,243882.17416870367,243732.64731412235,241154.6793980465,240361.5923310952,239438.70840011266,22656.0,Vanuatu
-16.258192,168.122293,244922.21202123328,245014.3686378094,244922.16371911566,243251.1295705476,242550.8673708251,241587.67829410644,10177.0,Vanuatu
-16.158335,-146.348841,234182.65468643495,234182.65468641036,234182.6546863814,232381.70558326275,231879.43789025705,230979.7860527653,532.0,French Polynesia
-15.959406,-5.708494,205542.1223303578,205542.12233033424,205542.1223303347,173792.55849202973,167336.4107336261,160740.93690059645,6039.0,Saint Helena
-15.957598,-173.7781,247675.59916206403,247675.59916206397,247682.52805278887,246117.8484266603,244955.2747660273,243708.23474252332,658.0,Tonga
-15.843663,-148.255586,233496.2313054526,233496.2313053838,233496.23130544048,232472.6613597436,232020.3564796229,231108.45375000464,950.0,French Polynesia
-15.823715,-140.866198,23849.07753362115,23849.077533616673,23849.077533657146,23530.09897416229,23404.17966375595,23264.852393925572,53.0,French Polynesia
-15.7582,168.193241,246151.26397793996,246053.48137430951,246151.2639778449,245576.77213441912,244715.58937513802,243817.31629059784,18110.0,Vanuatu
-15.681634,167.174297,243567.18812797163,244991.09242979507,243472.9253091079,241912.94323080522,241067.46486273542,239896.30318248895,3727.0,Vanuatu
-15.60271,-175.638742,249278.9538913062,249278.9538912386,249278.9538913003,248756.1176427265,247835.381349762,246634.76711084048,509.0,Tonga
-15.579397,167.180312,243269.32986482081,244439.26117026844,243250.66789404798,241995.56412556773,241536.79820410121,240979.57351327874,609.0,Vanuatu
-15.56969,167.279944,126146.39154154858,126802.22978003681,125394.0188529382,125745.51001617653,125593.34487374187,125297.76427780079,257.0,Vanuatu
-15.383547,167.833244,248438.40296501655,248558.13132625574,248438.40296501527,247218.84275369142,246803.41196385035,246335.82640300872,8869.0,Vanuatu
-15.241205,166.872853,243455.27898817149,244613.95377783926,243583.13101983254,241755.14352282055,240847.08992097375,239789.6736014217,48256.0,Vanuatu
-15.150762,168.119055,248502.64203457275,248502.64203460253,248502.64203457208,247764.40848179648,247551.21697210637,247225.8943998419,2671.0,Vanuatu
-14.628736,-145.206439,27157.06273992746,27023.501771418487,27023.501771418483,26912.334732231167,26869.368858241356,26753.253171418066,62.0,French Polynesia
-14.549928,47.598136,306982.19648024556,306982.1970661859,306838.7567578192,286532.23663014884,281077.4962761046,275559.1061739745,395.0,Madagascar
-14.459562,168.043208,25583.479676215862,25829.762850397776,25583.47967398059,25562.967836514203,25556.420655433496,25531.647913736597,51.0,Vanuatu
-14.300334,-170.717618,247907.7988118884,247907.798812046,247907.7988118939,247099.35410544218,246840.69131274958,246303.10707309647,43411.0,American Samoa
-14.28617,167.511883,246710.40303183996,252863.322777813,246710.40303184243,245875.31584312246,245593.14195708244,245258.1919316587,1466.0,Vanuatu
-14.242045,-169.468214,246506.46109286026,246564.64050064597,246564.64050062496,246161.14675544912,245859.5730692385,245427.08616036948,714.0,American Samoa
-14.021832,136.638408,348203.17400783347,354267.8705026116,348130.74893959396,332546.0074236655,327205.2206925123,321648.7260306699,2533.0,Australia
-14.020192,47.800797,238923.78135033458,238923.78135018004,238923.7295837131,237878.03613075198,237535.51877881674,237139.1491044774,1213.0,Madagascar
-13.930677,-171.758135,246636.6799001565,246636.67990008398,246778.89637396997,245845.28322899464,245081.6894539891,244090.3405797046,138056.0,Samoa
-13.846437,167.694936,136853.24401783256,140671.52572128462,136853.24615715747,136656.9156038717,136562.43834374077,136447.29371303815,276.0,Vanuatu
-13.82802,167.468579,248165.50119123328,253622.15538587188,248165.50119127316,247831.89402797888,247716.9209167704,247444.61328164156,3500.0,Vanuatu
-13.758721,136.205865,275753.28231789864,275753.276261896,275683.23410862463,265372.18742949737,261620.97282882448,257759.20074794567,362.0,Australia
-13.673961,167.674756,232594.7326661346,239372.7658213206,232594.73266622145,232285.54995943286,232187.56524108787,232045.55827139138,468.0,Vanuatu
-13.62086,-172.447361,246738.886536412,246738.8865368907,247901.1750787826,246523.65234203072,245923.58893140947,244966.61102920718,39295.0,Samoa
-13.536025,167.328188,101115.99495922145,101943.00518412606,101115.99495974203,100997.65796921878,100937.57807216907,100842.93916214354,203.0,Vanuatu
-13.470854,48.347624,237292.90034038108,237609.4350814099,237609.4350814099,236711.1340621903,236389.4420741101,235955.89151087048,1596.0,Madagascar
-13.417632,166.693725,151157.39012712744,150888.218696269,151157.39012718076,150851.2880611009,150696.3822547375,150535.7940645791,304.0,Vanuatu
-13.345457,166.641048,91470.25117519435,91506.8236602185,91137.91993072172,91282.09604787934,91219.0737762006,91133.16419759722,184.0,Vanuatu
-13.334218,48.481403,236592.37139093925,236592.37139086484,236592.37139086664,235886.34684849327,235603.5915602672,235000.86933756963,1217.0,Madagascar
-13.323622,48.265602,239013.4877988774,239013.48779887758,239013.4877989712,238715.54601825483,238591.65460472647,238149.0874319297,80973.0,Madagascar
-13.285427,-176.20458,251734.74936128943,251734.74936128943,251734.7493662894,251352.43281361836,250709.25124236534,249857.28784240718,10637.0,Wallis and Futuna
-13.244682,166.625844,72916.19909390969,73196.69035256043,73099.13632673472,72959.11378837144,72920.97055605183,72869.65107511255,147.0,Vanuatu
-13.13455,166.567084,99376.052988743,99471.16737674651,99471.16737682739,99312.85025639288,99266.75730186666,99212.89708535824,200.0,Vanuatu
-12.890405,48.592926,142346.87360197725,142346.8736020536,142346.87360211494,141861.52707139504,141616.0442411908,141192.64727242384,295.0,Madagascar
-12.823991,45.143921,247928.8505381449,247928.8505381147,247928.85053810722,247798.84814821486,247726.63146941824,247611.85489493204,218112.0,Mayotte
-12.785322,45.281105,247933.97346394905,247933.97346396017,247933.97346397533,247749.27081021675,247657.95025307694,247546.83828637848,25359.0,Mayotte
-12.322965,43.734357,248559.33955692183,248559.3395569228,248559.33955691394,248063.60094965057,247805.81457630417,247536.18890072603,43035.0,Comoros
-12.222163,44.436436,248116.3435351097,248116.34353520907,248116.34353522526,247799.62354450204,247613.47726044626,247355.08249317383,319390.0,Comoros
-11.662581,43.354209,249067.7273345571,249067.72733473027,249067.72377455715,248587.44594835755,248366.36593390023,248132.22957874933,394093.0,Comoros
-11.654172,166.884133,253220.3868317937,253220.38683178928,253220.38683185558,252964.00233245504,252876.63121281785,252787.86674345305,1383.0,Solomon Islands
-11.638115,130.32286,273154.32034505735,273154.3203450027,273154.3203449254,273148.6128971837,273080.5488792546,272815.26706384285,1566.0,Australia
-11.624677,133.40809,207369.3839757684,207369.38402610016,207369.38394556576,193407.86849129622,190593.94616644643,187791.49582939752,326.0,Australia
-11.537765,130.958913,289035.4665640259,289035.4665640063,299140.66821715666,290525.56113263656,288349.44101391017,286191.7981534292,914.0,Australia
-11.505908,153.474169,260027.63987306465,260027.63987322495,260027.63987297445,259924.76065934045,259744.09791210457,259531.385782905,8276.0,Papua New Guinea
-11.362132,154.146732,259774.2962136534,259774.29621365765,259774.29621359133,259686.9826187644,259532.6464453971,259367.93999974238,5286.0,Papua New Guinea
-11.328873,153.438789,258669.5560114636,258669.55601143258,258669.55601140013,258567.8384307833,258383.56816087087,258162.87696075795,504.0,Papua New Guinea
-11.296598,159.792116,252121.87636451505,252121.87636453926,252121.8763642768,252112.03591536765,252095.44786585553,251982.02161140146,1210.0,Solomon Islands
-11.260288,166.525632,251545.21912672132,251545.2194773371,251545.21947729858,251513.3383564193,251488.82554006303,251447.35540652598,1005.0,Solomon Islands
-11.234659,153.162389,258241.39802619634,258241.3980262442,258241.39802650764,258095.1798432709,257890.9822823059,257668.89990244055,1476.0,Papua New Guinea
-11.176415,153.012047,257925.65427657645,257925.65427667092,257925.65427659615,257620.7423101663,257406.8831034265,257171.07229301328,1287.0,Papua New Guinea
-11.162384,132.557438,147142.4293872411,147142.42938724137,147142.4293872765,146846.59235387697,146472.21292681564,146112.8805362949,267.0,Australia
-11.159357,153.070681,257815.04950349202,257815.04950347313,257815.04950349635,257571.18942160357,257362.69133128232,257129.81850809685,2353.0,Papua New Guinea
-11.024411,40.66773,77050.29087243794,77050.29087237398,77050.29087243127,76650.25811784854,76501.46195687668,76348.61639251639,160.0,Mozambique
-10.98604,122.867269,48897.665933967044,48897.6659340235,48897.66593396421,48897.66593405608,48896.82653284023,48893.55824426294,94.0,Indonesia
-10.832065,162.465725,250911.32442647117,250911.32442653622,250911.32442673232,250905.33291724353,250887.92549427267,250811.44435414817,971.0,Solomon Islands
-10.807204,166.059041,251053.5505969372,251053.55065987966,251053.5523286083,250888.18535691514,250777.25755292756,250622.31105569375,522.0,Solomon Islands
-10.73697,165.938141,250907.28397924957,250907.2839793472,250907.2839793796,250732.5672269817,250621.87755898334,250474.22977418842,11460.0,Solomon Islands
-10.720176,123.134383,263609.52757179266,263609.5275717936,263609.5275720225,263609.52757201,263609.52757210843,263609.0154944569,148640.0,Indonesia
-10.688839,152.374669,256092.63913545408,256092.63913551235,256092.6391354371,255525.52409040747,255258.88076174972,254991.51510962332,752.0,Papua New Guinea
-10.684785,142.186174,202755.7557957384,202755.7547565052,202495.62200673262,196947.73127603813,194638.90985760465,192174.38536303097,216.0,Australia
-10.678238,165.806463,250849.5477938909,250849.54779389076,250849.5477939371,250722.24216479715,250612.83764540154,250490.20037827524,1733.0,Solomon Islands
-10.662054,152.722944,255719.58113012527,255719.58113000618,255719.5811300177,255251.53849114312,255009.2751747726,254771.5300020218,7164.0,Papua New Guinea
-10.624133,150.993984,255552.52328628278,255552.523286313,255552.52328632373,255447.88531517584,255341.99536823534,255144.6193263278,1726.0,Papua New Guinea
-10.618797,121.577847,260864.94629486086,260864.94629493012,260864.9462949594,260719.98454033682,260623.14356827986,260486.22417067783,6882.0,Indonesia
-10.60634,142.282251,336691.0101846225,336691.00832429586,336059.31858985947,323588.7191141477,318331.271014485,312699.27549774194,641.0,Australia
-10.592435,150.846537,256472.32241371344,256472.32241376126,256472.32241371035,256169.6409185017,256051.79587567135,255841.29091906408,2683.0,Papua New Guinea
-10.553912,161.81301,248118.1923332065,248118.1923334315,248118.1923331644,247950.09342659777,247844.3667066907,247715.56233900334,32702.0,Solomon Islands
-10.549684,142.206598,213523.4307860483,213523.43006072994,213229.101503881,207320.536410217,204765.94236677286,202050.75264355147,239.0,Australia
-10.527826,121.869738,261826.21037253726,261826.41046646598,261826.410466466,261602.20831609628,261438.5839479196,261268.16381228087,44836.0,Indonesia
-10.49751,149.844744,50021.111065059595,50021.111065042525,50021.1110651911,50021.1110650819,50021.11106505612,49995.891618506685,98.0,Papua New Guinea
-10.485344,105.636553,251857.15922605112,251857.15922580403,251561.15589369234,251784.07282675605,251660.46961009272,251506.92916424695,1721.0,Christmas Island
-10.471635,-138.639836,122140.25368970496,122140.25368955173,122140.25368960421,121625.71136358887,121152.02159434624,120645.24839613357,280.0,French Polynesia
-10.281102,151.018573,256779.53008647752,256779.53008666052,256779.5300866285,256738.99174018792,256704.56521427628,256655.12904179364,660.0,Papua New Guinea
-10.25362,161.735322,251121.98041573763,251121.98041573598,251121.98041575577,250807.80091020686,250604.1143968245,250334.56261350535,1441.0,Solomon Islands
-10.182985,142.265227,336450.3430119342,336450.34266508534,335820.3267964375,324174.9410124547,319028.12630806223,313459.9475189535,1545.0,Australia
-10.116752,142.14556,336954.4676644963,336954.46904684015,336363.29657930194,324614.05782941007,319486.2632482535,313903.0890085902,1328.0,Australia
-9.985292,-138.829615,49226.07094525402,49226.07095851228,49226.071112187106,49001.8078741927,48886.55753841633,48775.26770545093,116.0,French Polynesia
-9.944988,-139.088564,213383.0392591781,213383.0392591668,213383.03925908403,212873.97463024274,212507.374013373,212056.34260363242,587.0,French Polynesia
-9.774777,-139.013922,212379.22941928185,212379.22941941197,212379.2294193551,211777.90779320488,211464.43031120452,211141.77116606606,3556.0,French Polynesia
-9.762654,119.961652,261159.4440202589,261159.4440203399,261159.4440201759,260680.2692932653,260425.8165941157,260038.39643282723,758695.0,Indonesia
-9.62279,160.160271,246876.83444541696,246876.83444531824,246876.83444509242,246551.06434336043,246285.3817800547,245982.39445460893,184032.0,Solomon Islands
-9.615157,151.001018,255839.6784210815,255839.67842083628,255839.6784210558,255827.7654711099,255785.81550447358,255720.37212171126,1991.0,Papua New Guinea
-9.553537,161.466983,253840.37194812202,253840.3719481422,253840.37194803928,253635.64731996862,253428.03801158973,253201.94613243153,15651.0,Solomon Islands
-9.527423,150.666447,253742.5267415357,253742.52674152996,253742.52674162883,253473.6316989255,253235.650583899,252942.63980374625,20942.0,Papua New Guinea
-9.397857,-140.073942,183063.54370555823,183063.5437055344,183063.54370563626,182936.82170420833,182798.41678239082,182665.25359367128,422.0,French Polynesia
-9.347841,150.24241,253746.21863964346,253746.21863971354,253746.21863970335,253693.07287044794,253661.13751569425,253624.24271375535,26151.0,Papua New Guinea
-9.247571,125.11192,259994.26135796902,259994.26135793538,259994.261357878,259775.06820917685,259501.7867799973,259190.46998499474,3191134.0,Indonesia; East Timor
-9.140087,160.320419,254915.35135971586,254915.35135948152,254915.3513594815,254684.32450224514,254474.43689048674,254183.4047141471,4547.0,Solomon Islands
-9.131385,159.811895,253392.1157270058,253392.11572698376,253392.11572694598,253231.999554627,253044.8208697122,252694.29438350574,1617.0,Solomon Islands
-9.111502,152.754653,256625.39656562282,256625.3965656027,256625.39656551357,256465.68751380284,256316.40773747306,256119.2888318622,6254.0,Papua New Guinea
-9.095386,159.196518,253965.40923978767,253965.40923979174,253965.40923982474,253578.1197500122,253406.4358308093,253222.23642331385,2858.0,Solomon Islands
-9.084314,143.20623,301155.0197630563,301155.0197311365,318524.06837983517,313846.6991081497,312068.3368789051,309255.90966709855,7561.0,Papua New Guinea
